Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2012-12-01,6:00am,USD,FOMC Member Stein Speaks,Medium,,,
2012-12-01,8:59am,CNY,Manufacturing PMI,High,50.6,50.8,50.2
2012-12-03,5:45am,NZD,Overseas Trade Index q/q,Non-economic,-3.2%,-1.7%,-2.6%
2012-12-03,6:18am,AUD,AIG Manufacturing Index,Non-economic,43.6,,45.2
2012-12-03,7:30am,AUD,MI Inflation Gauge m/m,Medium,-0.1%,,0.1%
2012-12-03,7:50am,JPY,Capital Spending q/y,Medium,2.2%,3.7%,7.7%
2012-12-03,8:30am,AUD,Retail Sales m/m,High,0.0%,0.4%,0.5%
2012-12-03,8:30am,AUD,ANZ Job Advertisements m/m,Medium,-2.9%,,-4.6%
2012-12-03,8:30am,AUD,Company Operating Profits q/q,Medium,-2.9%,-2.8%,-0.3%
2012-12-03,9:00am,CNY,Non-Manufacturing PMI,Non-economic,55.6,,55.5
2012-12-03,9:45am,CNY,Caixin Manufacturing PMI,Medium,50.5,50.4,50.4
2012-12-03,12:00pm,JPY,BOJ Gov Shirakawa Speaks,Medium,,,
2012-12-03,1:30pm,AUD,Commodity Prices y/y,Non-economic,-11.6%,,-16.2%
2012-12-03,4:15pm,CHF,Retail Sales y/y,Medium,2.7%,3.9%,5.0%
2012-12-03,4:15pm,EUR,Spanish Manufacturing PMI,Medium,45.3,43.9,43.5
2012-12-03,4:30pm,CHF,Manufacturing PMI,Medium,48.5,47.3,46.1
2012-12-03,4:45pm,EUR,Italian Manufacturing PMI,Medium,45.1,45.9,45.5
2012-12-03,4:50pm,EUR,French Final Manufacturing PMI,Non-economic,44.5,44.7,44.7
2012-12-03,4:55pm,EUR,German Final Manufacturing PMI,Non-economic,46.8,46.8,46.8
2012-12-03,5:00pm,EUR,Final Manufacturing PMI,Non-economic,46.2,46.2,46.2
2012-12-03,All Day,EUR,Eurogroup Meetings,Medium,,,
2012-12-03,5:30pm,GBP,Final Manufacturing PMI,High,49.1,48.1,47.3
2012-12-03,10:00pm,USD,Final Manufacturing PMI,Non-economic,52.8,51.7,52.4
2012-12-03,10:30pm,CAD,Manufacturing PMI,Non-economic,50.4,,51.4
2012-12-03,11:00pm,USD,ISM Manufacturing PMI,High,49.5,51.5,51.7
2012-12-03,11:00pm,USD,Construction Spending m/m,Non-economic,1.4%,0.5%,0.5%
2012-12-03,11:00pm,USD,ISM Manufacturing Prices,Non-economic,52.5,54.3,55.0
2012-12-04,All Day,USD,Total Vehicle Sales,Non-economic,15.5M,14.8M,14.3M
2012-12-04,7:50am,JPY,Monetary Base y/y,Non-economic,5.0%,11.4%,10.8%
2012-12-04,8:00am,GBP,BRC Retail Sales Monitor y/y,Medium,0.4%,,-0.1%
2012-12-04,8:00am,NZD,ANZ Commodity Prices m/m,Non-economic,1.0%,,1.4%
2012-12-04,8:30am,AUD,Building Approvals m/m,High,-7.6%,-1.8%,9.5%
2012-12-04,8:30am,AUD,Current Account,Medium,-14.9B,-14.7B,-12.4B
2012-12-04,9:30am,JPY,Average Cash Earnings y/y,Medium,0.2%,0.4%,-0.5%
2012-12-04,11:30am,AUD,Cash Rate,High,3.00%,3.00%,3.25%
2012-12-04,11:30am,AUD,RBA Rate Statement,High,,,
2012-12-04,11:45am,JPY,10-y Bond Auction,Non-economic,0.73|3.8,,0.78|4.1
2012-12-04,4:00pm,EUR,Spanish Unemployment Change,High,74.3K,90.0K,128.2K
2012-12-04,All Day,EUR,ECOFIN Meetings,Medium,,,
2012-12-04,5:30pm,GBP,Construction PMI,High,49.3,50.7,50.9
2012-12-04,5:30pm,GBP,FPC Meeting Minutes,Non-economic,,,
2012-12-04,6:00pm,EUR,PPI m/m,Non-economic,0.1%,0.0%,0.2%
2012-12-04,9:30pm,NZD,GDT Price Index,Non-economic,-2.1%,,-0.8%
2012-12-04,10:00pm,CAD,BOC Rate Statement,High,,,
2012-12-04,10:00pm,CAD,Overnight Rate,High,1.00%,1.00%,1.00%
2012-12-04,11:45pm,USD,FOMC Member Tarullo Speaks,Non-economic,,,
2012-12-05,6:24am,AUD,AIG Services Index,Medium,47.1,,42.8
2012-12-05,8:01am,GBP,BRC Shop Price Index y/y,Non-economic,1.5%,,1.5%
2012-12-05,8:30am,AUD,GDP q/q,High,0.5%,0.6%,0.6%
2012-12-05,9:45am,CNY,Caixin Services PMI,Non-economic,52.1,,53.5
2012-12-05,4:15pm,EUR,Spanish Services PMI,Medium,42.4,41.0,41.2
2012-12-05,4:45pm,EUR,Italian Services PMI,Medium,44.6,46.0,46.0
2012-12-05,4:50pm,EUR,French Final Services PMI,Non-economic,45.8,46.1,46.1
2012-12-05,4:55pm,EUR,German Final Services PMI,Non-economic,49.7,48.0,48.0
2012-12-05,5:00pm,EUR,Final Services PMI,Non-economic,46.7,45.7,45.7
2012-12-05,5:20pm,AUD,RBA Deputy Gov Lowe Speaks,Medium,,,
2012-12-05,5:30pm,GBP,Final Services PMI,High,50.2,51.1,50.6
2012-12-05,5:45pm,EUR,Spanish 10-y Bond Auction,Medium,5.29|2.3,,5.52|1.8
2012-12-05,6:00pm,EUR,Retail Sales m/m,Medium,-1.2%,-0.1%,-0.6%
2012-12-05,8:30pm,GBP,Autumn Forecast Statement,High,,,
2012-12-05,9:15pm,USD,ADP Non-Farm Employment Change,High,118K,129K,157K
2012-12-05,9:30pm,USD,Revised Nonfarm Productivity q/q,Medium,2.9%,2.7%,1.9%
2012-12-05,9:30pm,USD,Revised Unit Labor Costs q/q,Non-economic,-1.9%,-0.9%,-0.1%
2012-12-05,11:00pm,USD,ISM Services PMI,High,54.7,53.6,54.2
2012-12-05,11:00pm,USD,Factory Orders m/m,Medium,0.8%,0.0%,4.5%
2012-12-05,11:30pm,USD,Crude Oil Inventories,Medium,-2.4M,-0.4M,-0.3M
2012-12-06,4:00am,NZD,Official Cash Rate,High,2.50%,2.50%,2.50%
2012-12-06,4:00am,NZD,RBNZ Press Conference,High,,,
2012-12-06,4:00am,NZD,RBNZ Rate Statement,High,,,
2012-12-06,4:00am,NZD,RBNZ Monetary Policy Statement,Medium,,,
2012-12-06,7:00am,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2012-12-06,8:30am,AUD,Employment Change,High,13.9K,0.2K,10.2K
2012-12-06,8:30am,AUD,Unemployment Rate,High,5.2%,5.5%,5.4%
2012-12-06,11:45am,JPY,30-y Bond Auction,Non-economic,1.93|4.1,,1.93|5.1
2012-12-06,2:45pm,CHF,Unemployment Rate,Non-economic,3.0%,3.0%,3.0%
2012-12-06,4:00pm,GBP,Halifax HPI m/m,Medium,1.0%,0.2%,-0.1%
2012-12-06,4:15pm,CHF,CPI m/m,High,-0.3%,0.0%,0.1%
2012-12-06,5:30pm,GBP,Goods Trade Balance,Medium,-9.5B,-8.7B,-8.4B
2012-12-06,6:00pm,EUR,Revised GDP q/q,Non-economic,-0.1%,-0.1%,-0.1%
2012-12-06,7:00pm,EUR,German Factory Orders m/m,Medium,3.9%,0.9%,-2.4%
2012-12-06,8:00pm,GBP,Asset Purchase Facility,High,375B,375B,375B
2012-12-06,8:00pm,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2012-12-06,8:30pm,USD,Challenger Job Cuts y/y,Non-economic,34.4%,,11.6%
2012-12-06,8:45pm,EUR,Main Refinancing Rate,High,0.75%,0.75%,0.75%
2012-12-06,9:30pm,CAD,Building Permits m/m,High,15.0%,2.3%,-12.7%
2012-12-06,9:30pm,EUR,ECB Press Conference,High,,,
2012-12-06,9:30pm,USD,Unemployment Claims,High,370K,378K,395K
2012-12-06,11:00pm,CAD,Ivey PMI,High,47.5,58.8,58.3
2012-12-06,11:30pm,CAD,BOC Financial System Review,Non-economic,,,
2012-12-06,11:30pm,USD,Natural Gas Storage,Non-economic,-73B,-70B,4B
2012-12-07,6:30am,AUD,AIG Construction Index,Non-economic,37.0,,35.8
2012-12-07,8:30am,AUD,Goods Trade Balance,High,-2.09B,-2.15B,-1.42B
2012-12-07,1:00pm,JPY,Leading Indicators,Non-economic,92.5%,92.0%,91.6%
2012-12-07,3:45pm,EUR,French Gov Budget Balance,Non-economic,-94.6B,,-85.0B
2012-12-07,3:45pm,EUR,French Trade Balance,Non-economic,-4.7B,-4.9B,-5.0B
2012-12-07,4:00pm,CHF,Foreign Currency Reserves,High,425B,,427B
2012-12-07,5:30pm,GBP,Manufacturing Production m/m,High,-1.3%,-0.2%,0.0%
2012-12-07,5:30pm,GBP,Consumer Inflation Expectations,Medium,3.5%,,3.2%
2012-12-07,5:30pm,GBP,Industrial Production m/m,Non-economic,-0.8%,0.9%,-2.1%
2012-12-07,6:00pm,EUR,ECB President Draghi Speaks,High,,,
2012-12-07,7:00pm,EUR,German Industrial Production m/m,Medium,-2.6%,-0.4%,-1.3%
2012-12-07,9:30pm,CAD,Employment Change,High,59.3K,11.3K,1.8K
2012-12-07,9:30pm,CAD,Unemployment Rate,High,7.2%,7.4%,7.4%
2012-12-07,9:30pm,CAD,Labor Productivity q/q,Medium,-0.5%,-0.3%,-0.6%
2012-12-07,9:30pm,USD,Non-Farm Employment Change,High,146K,89K,138K
2012-12-07,9:30pm,USD,Unemployment Rate,High,7.7%,7.9%,7.9%
2012-12-07,9:30pm,USD,Average Hourly Earnings m/m,Medium,0.2%,0.2%,0.0%
2012-12-07,10:55pm,USD,Prelim UoM Consumer Sentiment,High,74.5,82.4,82.7
2012-12-07,10:55pm,USD,Prelim UoM Inflation Expectations,Non-economic,3.3%,,3.1%
2012-12-07,11:00pm,EUR,German Buba President Weidmann Speaks,Medium,,,
2012-12-07,11:00pm,GBP,NIESR GDP Estimate,Medium,0.1%,,0.1%
2012-12-08,4:00am,USD,Consumer Credit m/m,Non-economic,14.2B,10.4B,12.2B
2012-12-09,9:30am,CNY,CPI y/y,High,2.0%,2.1%,1.7%
2012-12-09,9:30am,CNY,PPI y/y,Medium,-2.2%,-2.0%,-2.8%
2012-12-09,1:34pm,CNY,Fixed Asset Investment ytd/y,Medium,20.7%,21.0%,20.7%
2012-12-09,1:34pm,CNY,Industrial Production y/y,Medium,10.1%,9.8%,9.6%
2012-12-09,1:34pm,CNY,Retail Sales y/y,Non-economic,14.9%,14.6%,14.5%
2012-12-10,5:45am,NZD,Manufacturing Sales q/q,Non-economic,1.6%,,-0.8%
2012-12-10,7:50am,JPY,BSI Manufacturing Index,Medium,-10.3,4.3,2.5
2012-12-10,7:50am,JPY,Current Account,Medium,0.41T,0.25T,-0.14T
2012-12-10,7:50am,JPY,Final GDP q/q,Medium,-0.9%,-0.8%,-0.9%
2012-12-10,7:50am,JPY,Bank Lending y/y,Non-economic,1.0%,,0.8%
2012-12-10,7:50am,JPY,Final GDP Price Index y/y,Non-economic,-0.8%,-0.7%,-0.7%
2012-12-10,8:30am,AUD,Home Loans m/m,Medium,0.1%,3.1%,1.1%
2012-12-10,10:13am,CNY,USD-Denominated Trade Balance,High,19.6B,26.7B,32.0B
2012-12-10,1:00pm,JPY,Consumer Confidence,Non-economic,39.4,40.3,39.7
2012-12-10,2:00pm,JPY,Economy Watchers Sentiment,Non-economic,40.0,39.7,39.0
2012-12-10,2:00pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,-20.7%,,-6.7%
2012-12-10,3:00pm,EUR,German Trade Balance,Non-economic,15.2B,15.9B,16.9B
2012-12-10,3:45pm,EUR,French Industrial Production m/m,Medium,-0.7%,0.4%,-2.7%
2012-12-10,5:00pm,EUR,Italian Industrial Production m/m,Medium,-1.1%,-0.2%,-1.3%
2012-12-10,5:30pm,EUR,Sentix Investor Confidence,Medium,-16.8,-16.2,-18.8
2012-12-10,9:15pm,CAD,Housing Starts,Non-economic,196K,202K,203K
2012-12-11,1:00am,NZD,REINZ HPI m/m,Medium,1.4%,,1.5%
2012-12-11,1:15am,GBP,BOE Gov King Speaks,High,,,
2012-12-11,7:50am,JPY,M2 Money Stock y/y,Non-economic,2.1%,2.3%,2.3%
2012-12-11,8:01am,GBP,RICS House Price Balance,Medium,-9%,-5%,-7%
2012-12-11,8:30am,AUD,NAB Business Confidence,Medium,-9,,-1
2012-12-11,10:00am,CNY,New Loans,Medium,523B,550B,505B
2012-12-11,2:30pm,EUR,French Final Private Payrolls q/q,Non-economic,-0.3%,-0.3%,-0.3%
2012-12-11,3:00pm,EUR,German WPI m/m,Non-economic,-0.7%,0.4%,-0.6%
2012-12-11,4:00pm,CNY,M2 Money Supply y/y,Non-economic,13.9%,14.2%,14.1%
2012-12-11,All Day,EUR,Eurogroup Meetings,Medium,,,
2012-12-11,6:00pm,EUR,German ZEW Economic Sentiment,High,6.9,-11.4,-15.7
2012-12-11,6:00pm,EUR,ZEW Economic Sentiment,Medium,7.6,0.1,-2.6
2012-12-11,6:00pm,GBP,CB Leading Index m/m,Non-economic,-0.4%,,0.1%
2012-12-11,6:35pm,GBP,10-y Bond Auction,Non-economic,1.80|1.7,,1.82|1.9
2012-12-11,8:30pm,USD,NFIB Small Business Index,Non-economic,87.5,92.5,93.1
2012-12-11,9:30pm,CAD,Trade Balance,High,-0.2B,-1.2B,-1.0B
2012-12-11,9:30pm,USD,Trade Balance,High,-42.2B,-42.7B,-40.3B
2012-12-11,11:00pm,USD,JOLTS Job Openings,Medium,3.68M,3.62M,3.55M
2012-12-11,11:00pm,USD,Final Wholesale Inventories m/m,Non-economic,0.6%,0.5%,1.1%
2012-12-11,11:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,45.1,51.6,48.6
2012-12-12,2:20am,CAD,BOC Gov Carney Speaks,Medium,,,
2012-12-12,7:30am,AUD,Westpac Consumer Sentiment,Medium,-4.1%,,5.2%
2012-12-12,7:50am,JPY,Core Machinery Orders m/m,Medium,2.6%,3.1%,-4.3%
2012-12-12,7:50am,JPY,Tertiary Industry Activity m/m,Medium,-0.1%,-0.3%,0.2%
2012-12-12,7:50am,JPY,PPI y/y,Non-economic,-0.9%,-0.9%,-1.0%
2012-12-12,12:30pm,AUD,RBA Gov Stevens Speaks,High,,,
2012-12-12,3:00pm,EUR,German Final CPI m/m,Non-economic,-0.1%,-0.1%,-0.1%
2012-12-12,3:45pm,EUR,French Final CPI m/m,Non-economic,-0.2%,0.0%,0.2%
2012-12-12,All Day,All,OPEC Meetings,Non-economic,,,
2012-12-12,All Day,EUR,ECOFIN Meetings,Medium,,,
2012-12-12,5:30pm,GBP,Claimant Count Change,High,-3.0K,5.9K,6.0K
2012-12-12,5:30pm,GBP,Unemployment Rate,Medium,7.8%,7.9%,7.8%
2012-12-12,5:30pm,GBP,Average Earnings Index 3m/y,Non-economic,1.8%,1.9%,1.8%
2012-12-12,6:00pm,CHF,UBS Economic Expectations,Medium,-15.5,,-27.9
2012-12-12,6:00pm,EUR,Industrial Production m/m,Medium,-1.4%,0.3%,-2.3%
2012-12-12,6:45pm,GBP,MPC Member Dale Speaks,Medium,,,
2012-12-12,9:30pm,USD,Import Prices m/m,Medium,-0.9%,-0.4%,0.3%
2012-12-12,11:30pm,USD,Crude Oil Inventories,Medium,0.8M,-2.6M,-2.4M
2012-12-13,12:30am,USD,10-y Bond Auction,Medium,1.65|3.0,,1.68|2.6
2012-12-13,1:30am,USD,FOMC Statement,High,,,
2012-12-13,1:30am,USD,Federal Funds Rate,Medium,<0.25%,<0.25%,<0.25%
2012-12-13,2:27am,USD,Federal Budget Balance,Medium,-172.1B,-160.0B,-120.0B
2012-12-13,3:00am,USD,FOMC Economic Projections,High,,,
2012-12-13,3:15am,USD,FOMC Press Conference,High,,,
2012-12-13,5:29am,NZD,BusinessNZ Manufacturing Index,Non-economic,48.8,,50.3
2012-12-13,5:45am,NZD,FPI m/m,Non-economic,-0.8%,,-0.6%
2012-12-13,8:00am,AUD,MI Inflation Expectations,Medium,1.8%,,2.2%
2012-12-13,8:30am,AUD,New Motor Vehicle Sales m/m,Medium,0.0%,,-2.5%
2012-12-13,2:45pm,CHF,SECO Economic Forecasts,Medium,,,
2012-12-13,4:15pm,CHF,PPI m/m,Medium,0.0%,-0.3%,-0.1%
2012-12-13,4:30pm,CHF,Libor Rate,High,<0.25%,<0.25%,<0.25%
2012-12-13,4:30pm,CHF,SNB Monetary Policy Assessment,High,,,
2012-12-13,4:30pm,CHF,SNB Press Conference,High,,,
2012-12-13,5:00pm,EUR,ECB Monthly Bulletin,Medium,,,
2012-12-13,Day 1,EUR,EU Economic Summit,Medium,,,
2012-12-13,All Day,EUR,Eurogroup Meetings,Medium,,,
2012-12-13,7:00pm,GBP,CBI Industrial Order Expectations,Medium,-12,-17,-21
2012-12-13,9:30pm,CAD,NHPI m/m,Medium,0.2%,0.1%,0.2%
2012-12-13,9:30pm,CAD,Capacity Utilization Rate,Non-economic,80.9%,80.6%,80.9%
2012-12-13,9:30pm,USD,Core Retail Sales m/m,High,0.0%,0.0%,0.0%
2012-12-13,9:30pm,USD,PPI m/m,High,-0.8%,-0.5%,-0.2%
2012-12-13,9:30pm,USD,Retail Sales m/m,High,0.3%,0.5%,-0.3%
2012-12-13,9:30pm,USD,Unemployment Claims,High,343K,368K,372K
2012-12-13,9:30pm,USD,Core PPI m/m,Medium,0.1%,0.2%,-0.2%
2012-12-13,9:30pm,USD,Fed Announcement,Medium,,,
2012-12-13,11:00pm,USD,Business Inventories m/m,Medium,0.4%,0.4%,0.7%
2012-12-13,11:30pm,USD,Natural Gas Storage,Non-economic,2B,-4B,-73B
2012-12-14,2:00am,USD,30-y Bond Auction,Non-economic,2.92|2.5,,2.82|2.8
2012-12-14,7:50am,JPY,Tankan Manufacturing Index,Medium,-12,-9,-3
2012-12-14,7:50am,JPY,Tankan Non-Manufacturing Index,Medium,4,4,8
2012-12-14,9:45am,CNY,Caixin Flash Manufacturing PMI,High,50.9,,50.5
2012-12-14,10:00am,GBP,MPC Member Weale Speaks,Medium,,,
2012-12-14,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,1.6%,1.8%,1.8%
2012-12-14,4:00pm,EUR,French Flash Manufacturing PMI,Medium,44.6,44.9,44.5
2012-12-14,4:00pm,EUR,French Flash Services PMI,Medium,46.0,45.8,45.8
2012-12-14,4:30pm,EUR,German Flash Manufacturing PMI,High,46.3,47.1,46.8
2012-12-14,4:30pm,EUR,German Flash Services PMI,Medium,52.1,50.0,49.7
2012-12-14,5:00pm,EUR,Flash Manufacturing PMI,Medium,46.3,46.6,46.2
2012-12-14,5:00pm,EUR,Flash Services PMI,Medium,47.8,47.0,46.7
2012-12-14,Day 2,EUR,EU Economic Summit,Medium,,,
2012-12-14,6:00pm,EUR,Final Core CPI y/y,Medium,1.4%,1.5%,1.5%
2012-12-14,6:00pm,EUR,Final CPI y/y,Medium,2.2%,2.2%,2.2%
2012-12-14,6:00pm,EUR,Final Employment Change q/q,Non-economic,-0.2%,0.0%,0.0%
2012-12-14,7:00pm,EUR,ECB Financial Stability Review,Non-economic,,,
2012-12-14,9:30pm,CAD,Manufacturing Sales m/m,Medium,-1.4%,0.0%,0.0%
2012-12-14,9:30pm,USD,Core CPI m/m,High,0.1%,0.2%,0.2%
2012-12-14,9:30pm,USD,CPI y/y,High,1.8%,1.9%,2.2%
2012-12-14,9:30pm,USD,CPI m/m,Medium,-0.3%,-0.2%,0.1%
2012-12-14,10:00pm,USD,Flash Manufacturing PMI,Medium,54.2,52.6,52.8
2012-12-14,10:15pm,USD,Capacity Utilization Rate,Medium,78.4%,77.9%,77.7%
2012-12-14,10:15pm,USD,Industrial Production m/m,Medium,1.1%,0.3%,-0.7%
2012-12-16,All Day,JPY,Lower House Elections,High,,,
2012-12-17,5:00am,NZD,Westpac Consumer Sentiment,Non-economic,111.1,,102.5
2012-12-17,5:30am,NZD,BusinessNZ Services Index,Non-economic,54.1,,57.4
2012-12-17,7:22am,GBP,Rightmove HPI m/m,Medium,-3.3%,,-2.6%
2012-12-17,8:00am,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2012-12-17,5:00pm,EUR,Italian Trade Balance,Non-economic,2.45B,0.25B,0.41B
2012-12-17,6:00pm,EUR,Trade Balance,Non-economic,7.9B,10.8B,11.0B
2012-12-17,7:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2012-12-17,9:30pm,CAD,Foreign Securities Purchases,Medium,13.26B,9.85B,14.12B
2012-12-17,9:30pm,USD,Empire State Manufacturing Index,Medium,-8.1,-0.7,-5.2
2012-12-17,10:00pm,USD,TIC Long-Term Purchases,Medium,1.3B,24.3B,3.2B
2012-12-17,10:30pm,EUR,ECB President Draghi Speaks,High,,,
2012-12-18,12:00am,USD,FOMC Member Stein Speaks,Medium,,,
2012-12-18,2:00am,USD,FOMC Member Lacker Speaks,Medium,,,
2012-12-18,7:00am,AUD,CB Leading Index m/m,Medium,0.2%,,-0.4%
2012-12-18,8:01am,GBP,BOE Quarterly Bulletin,Non-economic,,,
2012-12-18,8:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2012-12-18,10:00am,CNY,Foreign Direct Investment ytd/y,Non-economic,-3.6%,,-3.5%
2012-12-18,5:30pm,GBP,CPI y/y,High,2.7%,2.6%,2.7%
2012-12-18,5:30pm,GBP,PPI Input m/m,Medium,0.1%,0.1%,0.1%
2012-12-18,5:30pm,GBP,RPI y/y,Medium,3.0%,3.2%,3.2%
2012-12-18,5:30pm,GBP,Core CPI y/y,Non-economic,2.6%,2.7%,2.6%
2012-12-18,5:30pm,GBP,ONS HPI y/y,Non-economic,1.5%,1.6%,1.7%
2012-12-18,5:30pm,GBP,PPI Output m/m,Non-economic,-0.2%,0.2%,0.2%
2012-12-18,9:30pm,NZD,GDT Price Index,Non-economic,0.3%,,-2.1%
2012-12-18,9:30pm,USD,Current Account,Medium,-108B,-105B,-118B
2012-12-18,11:00pm,USD,NAHB Housing Market Index,Non-economic,47,47,45
2012-12-19,5:45am,NZD,Current Account,High,-4.42B,-4.28B,-1.80B
2012-12-19,7:30am,AUD,MI Leading Index m/m,Non-economic,0.1%,,0.6%
2012-12-19,7:50am,JPY,Trade Balance,Medium,-0.87T,-0.81T,-0.62T
2012-12-19,12:30pm,JPY,All Industries Activity m/m,Non-economic,0.2%,0.4%,-0.4%
2012-12-19,5:00pm,EUR,German ifo Business Climate,High,102.4,101.9,101.4
2012-12-19,5:00pm,EUR,Current Account,Medium,3.9B,5.8B,2.4B
2012-12-19,5:30pm,GBP,MPC Asset Purchase Facility Votes,High,1-0-8,1-0-8,1-0-8
2012-12-19,5:30pm,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9
2012-12-19,7:00pm,GBP,CBI Realized Sales,Medium,19,26,33
2012-12-19,9:30pm,CAD,Wholesale Sales m/m,Medium,0.9%,0.4%,-1.5%
2012-12-19,9:30pm,USD,Building Permits,High,0.90M,0.88M,0.87M
2012-12-19,9:30pm,USD,Housing Starts,Medium,0.86M,0.87M,0.89M
2012-12-19,11:30pm,USD,Crude Oil Inventories,Medium,-1.0M,-0.9M,0.8M
2012-12-20,5:45am,NZD,GDP q/q,High,0.2%,0.4%,0.3%
2012-12-20,8:00am,NZD,ANZ Business Confidence,High,22.7,,26.4
2012-12-20,8:30am,AUD,RBA Bulletin,Non-economic,,,
2012-12-20,10:00am,CNY,CB Leading Index m/m,Non-economic,1.1%,,1.6%
2012-12-20,12:01pm,JPY,Monetary Policy Statement,High,,,
2012-12-20,12:01pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,<0.10%
2012-12-20,3:00pm,CHF,Trade Balance,Medium,2.95B,2.21B,2.73B
2012-12-20,3:00pm,EUR,German PPI m/m,Medium,-0.1%,-0.1%,0.0%
2012-12-20,3:00pm,EUR,German Import Prices m/m,Non-economic,-0.2%,0.0%,-0.6%
2012-12-20,3:41pm,JPY,BOJ Press Conference,High,,,
2012-12-20,5:00pm,EUR,Italian Retail Sales m/m,Non-economic,-1.0%,0.0%,-0.1%
2012-12-20,5:30pm,GBP,Retail Sales m/m,High,0.0%,0.3%,-0.7%
2012-12-20,9:30pm,CAD,Core Retail Sales m/m,High,0.5%,0.2%,0.1%
2012-12-20,9:30pm,CAD,Retail Sales m/m,Medium,0.7%,0.2%,0.2%
2012-12-20,9:30pm,USD,Unemployment Claims,High,361K,358K,344K
2012-12-20,9:30pm,USD,Final GDP q/q,Medium,3.1%,2.8%,2.7%
2012-12-20,9:30pm,USD,Final GDP Price Index q/q,Non-economic,2.7%,2.7%,2.7%
2012-12-20,10:00pm,EUR,Belgian NBB Business Climate,Non-economic,-11.8,-13.1,-13.4
2012-12-20,11:00pm,EUR,Consumer Confidence,Non-economic,-27,-26,-27
2012-12-20,11:00pm,USD,Existing Home Sales,High,5.04M,4.88M,4.76M
2012-12-20,11:00pm,USD,Philly Fed Manufacturing Index,High,8.1,-2.2,-10.7
2012-12-20,11:00pm,USD,CB Leading Index m/m,Non-economic,-0.2%,-0.2%,0.3%
2012-12-20,11:00pm,USD,HPI m/m,Non-economic,0.5%,0.2%,0.0%
2012-12-20,11:30pm,USD,Natural Gas Storage,Non-economic,-82B,-73B,2B
2012-12-21,5:45am,NZD,Visitor Arrivals m/m,Non-economic,1.7%,,-1.6%
2012-12-21,8:01am,GBP,GfK Consumer Confidence,Non-economic,-29,-26,-22
2012-12-21,10:03am,NZD,Credit Card Spending y/y,Non-economic,3.9%,,-0.9%
2012-12-21,1:00pm,JPY,BOJ Monthly Report,Non-economic,,,
2012-12-21,3:00pm,EUR,German GfK Consumer Climate,Medium,5.6,5.9,5.8
2012-12-21,4:30pm,CHF,SNB Quarterly Bulletin,Non-economic,,,
2012-12-21,5:30pm,GBP,Current Account,High,-12.8B,-14.1B,-17.4B
2012-12-21,5:30pm,GBP,Public Sector Net Borrowing,High,15.3B,14.3B,6.0B
2012-12-21,5:30pm,GBP,Final GDP q/q,Medium,0.9%,1.0%,1.0%
2012-12-21,5:30pm,GBP,Index of Services 3m/3m,Non-economic,1.1%,1.1%,1.2%
2012-12-21,5:30pm,GBP,Revised Business Investment q/q,Non-economic,3.8%,3.5%,3.7%
2012-12-21,9:30pm,CAD,Core CPI m/m,High,0.0%,0.2%,0.3%
2012-12-21,9:30pm,CAD,GDP m/m,High,0.1%,0.1%,0.0%
2012-12-21,9:30pm,CAD,CPI m/m,Medium,-0.2%,0.0%,0.2%
2012-12-21,9:30pm,USD,Core Durable Goods Orders m/m,High,1.6%,-0.2%,1.9%
2012-12-21,9:30pm,USD,Core PCE Price Index m/m,Medium,0.0%,0.1%,0.1%
2012-12-21,9:30pm,USD,Durable Goods Orders m/m,Medium,0.7%,0.2%,1.1%
2012-12-21,9:30pm,USD,Personal Spending m/m,Medium,0.4%,0.4%,-0.1%
2012-12-21,9:30pm,USD,Personal Income m/m,Non-economic,0.6%,0.3%,0.1%
2012-12-21,10:55pm,USD,Revised UoM Consumer Sentiment,Medium,72.9,74.9,74.5
2012-12-21,10:55pm,USD,Revised UoM Inflation Expectations,Non-economic,3.2%,,3.3%
2012-12-24,All Day,JPY,Bank Holiday,Low,,,
2012-12-24,All Day,EUR,German Bank Holiday,Low,,,
2012-12-25,All Day,NZD,Bank Holiday,Low,,,
2012-12-25,All Day,AUD,Bank Holiday,Low,,,
2012-12-25,7:50am,JPY,SPPI y/y,Non-economic,-0.4%,-0.6%,-0.7%
2012-12-25,All Day,CHF,Bank Holiday,Low,,,
2012-12-25,All Day,EUR,French Bank Holiday,Low,,,
2012-12-25,All Day,EUR,Italian Bank Holiday,Low,,,
2012-12-25,All Day,EUR,German Bank Holiday,Low,,,
2012-12-25,All Day,GBP,Bank Holiday,Low,,,
2012-12-25,All Day,CAD,Bank Holiday,Low,,,
2012-12-25,All Day,USD,Bank Holiday,Low,,,
2012-12-26,All Day,NZD,Bank Holiday,Low,,,
2012-12-26,All Day,AUD,Bank Holiday,Low,,,
