Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2015-07-22,9:00pm,USD,HPI m/m,Non-economic,0.4%,0.5%,0.4%
2015-07-22,10:00pm,USD,Existing Home Sales,Medium,5.49M,5.40M,5.32M
2015-07-22,10:30pm,USD,Crude Oil Inventories,Medium,2.5M,-1.7M,-4.3M
2015-07-23,5:00am,NZD,Official Cash Rate,High,3.00%,3.00%,3.25%
2015-07-23,5:00am,NZD,RBNZ Rate Statement,High,,,
2015-07-23,7:50am,JPY,Trade Balance,Medium,-0.25T,-0.25T,-0.16T
2015-07-23,9:11am,EUR,Greek Gov Debt Crisis Vote,High,Pass,Pass,
2015-07-23,9:30am,AUD,NAB Quarterly Business Confidence,Medium,4,,0
2015-07-23,3:00pm,EUR,Spanish Unemployment Rate,Medium,22.4%,22.8%,23.8%
2015-07-23,4:30pm,GBP,Retail Sales m/m,High,-0.2%,0.4%,0.3%
2015-07-23,8:30pm,CAD,Core Retail Sales m/m,High,0.9%,0.7%,-0.5%
2015-07-23,8:30pm,CAD,Retail Sales m/m,Medium,1.0%,0.4%,-0.1%
2015-07-23,8:30pm,USD,Unemployment Claims,High,255K,279K,281K
2015-07-23,10:00pm,EUR,Consumer Confidence,Non-economic,-7,-6,-6
2015-07-23,10:00pm,USD,CB Leading Index m/m,Non-economic,0.6%,0.1%,0.8%
2015-07-23,10:15pm,EUR,German Buba President Weidmann Speaks,Medium,,,
2015-07-23,10:30pm,USD,Natural Gas Storage,Non-economic,61B,71B,99B
2015-07-24,6:45am,NZD,Trade Balance,High,-60M,100M,371M
2015-07-24,9:35am,JPY,Flash Manufacturing PMI,Non-economic,51.4,50.5,50.1
2015-07-24,9:45am,CNY,Caixin Flash Manufacturing PMI,High,48.2,49.8,49.4
2015-07-24,3:00pm,EUR,French Flash Manufacturing PMI,High,49.6,51.1,50.7
2015-07-24,3:00pm,EUR,French Flash Services PMI,Medium,52.0,53.9,54.1
2015-07-24,3:30pm,EUR,German Flash Manufacturing PMI,High,51.5,52.1,51.9
2015-07-24,3:30pm,EUR,German Flash Services PMI,Medium,53.7,54.1,53.8
2015-07-24,4:00pm,EUR,Flash Manufacturing PMI,Medium,52.2,52.5,52.5
2015-07-24,4:00pm,EUR,Flash Services PMI,Medium,53.8,54.2,54.4
2015-07-24,4:30pm,GBP,High Street Lending,Non-economic,44.5K,43.5K,42.9K
2015-07-24,9:08pm,EUR,Belgian NBB Business Climate,Non-economic,-4.1,-4.0,-3.9
2015-07-24,9:45pm,USD,Flash Manufacturing PMI,Medium,53.8,53.7,53.6
2015-07-24,10:00pm,USD,New Home Sales,Medium,482K,543K,517K
2015-07-27,7:50am,JPY,SPPI y/y,Non-economic,0.4%,0.6%,0.6%
2015-07-27,2:00pm,EUR,German Import Prices m/m,Non-economic,-0.5%,0.2%,-0.2%
2015-07-27,4:00pm,EUR,German ifo Business Climate,High,108.0,107.6,107.5
2015-07-27,4:00pm,EUR,M3 Money Supply y/y,Medium,5.0%,5.1%,5.0%
2015-07-27,4:00pm,EUR,Private Loans y/y,Non-economic,0.6%,0.7%,0.5%
2015-07-27,6:00pm,GBP,CBI Industrial Order Expectations,Non-economic,-10,-4,-7
2015-07-27,8:30pm,USD,Core Durable Goods Orders m/m,High,0.8%,0.4%,0.0%
2015-07-27,8:30pm,USD,Durable Goods Orders m/m,Medium,3.4%,3.2%,-2.2%
2015-07-28,4:30pm,GBP,Prelim GDP q/q,High,0.7%,0.7%,0.4%
2015-07-28,4:30pm,GBP,Index of Services 3m/3m,Non-economic,0.4%,0.5%,0.5%
2015-07-28,8:30pm,CAD,RMPI m/m,Medium,0.0%,1.1%,4.5%
2015-07-28,8:30pm,CAD,IPPI m/m,Non-economic,0.5%,0.3%,0.5%
2015-07-28,9:00pm,USD,S&P/CS Composite-20 HPI y/y,Non-economic,4.9%,5.2%,5.0%
2015-07-28,9:45pm,USD,Flash Services PMI,Non-economic,55.2,55.1,54.8
2015-07-28,9:59pm,USD,Richmond Manufacturing Index,Non-economic,13,6,6
2015-07-28,10:00pm,USD,CB Consumer Confidence,High,90.9,100.1,99.8
2015-07-29,2:00am,GBP,MPC Member Cunliffe Speaks,Medium,,,
2015-07-29,5:00am,NZD,RBNZ Gov Wheeler Speaks,High,,,
2015-07-29,7:50am,JPY,Retail Sales y/y,Medium,0.9%,0.8%,3.0%
2015-07-29,2:00pm,CHF,UBS Consumption Indicator,Non-economic,1.68,,1.62
2015-07-29,2:00pm,EUR,German GfK Consumer Climate,Medium,10.1,10.1,10.1
2015-07-29,4:30pm,GBP,Net Lending to Individuals m/m,Medium,3.8B,3.0B,3.5B
2015-07-29,4:30pm,GBP,M4 Money Supply m/m,Non-economic,-0.5%,0.4%,0.5%
2015-07-29,4:30pm,GBP,Mortgage Approvals,Non-economic,67K,66K,65K
2015-07-29,6:00pm,GBP,CBI Realized Sales,Non-economic,21,30,29
2015-07-29,10:00pm,USD,Pending Home Sales m/m,Medium,-1.8%,1.0%,0.6%
2015-07-29,10:30pm,USD,Crude Oil Inventories,Medium,-4.2M,-0.1M,2.5M
2015-07-30,2:00am,USD,Federal Funds Rate,High,<0.25%,<0.25%,<0.25%
2015-07-30,2:00am,USD,FOMC Statement,High,,,
2015-07-30,6:45am,NZD,Building Consents m/m,Non-economic,-4.1%,,0.0%
2015-07-30,7:50am,JPY,Prelim Industrial Production m/m,Non-economic,0.8%,0.4%,-2.1%
2015-07-30,9:00am,AUD,RBA Gov Stevens Speaks,High,,,
2015-07-30,9:30am,AUD,Building Approvals m/m,High,-8.2%,-0.8%,2.3%
2015-07-30,9:30am,AUD,Import Prices q/q,Medium,1.4%,1.4%,-0.2%
2015-07-30,All Day,EUR,German Prelim CPI m/m,Medium,0.2%,0.2%,-0.1%
2015-07-30,3:00pm,CHF,KOF Economic Barometer,Medium,99.8,90.3,89.8
2015-07-30,3:00pm,EUR,Spanish Flash CPI y/y,Medium,0.0%,0.1%,0.1%
2015-07-30,3:00pm,EUR,Spanish Flash GDP q/q,Medium,1.0%,1.1%,0.9%
2015-07-30,3:55pm,EUR,German Unemployment Change,Medium,9K,-5K,1K
2015-07-30,4:00pm,EUR,ECB Economic Bulletin,Non-economic,,,
2015-07-30,5:22pm,EUR,Italian 10-y Bond Auction,Non-economic,1.83|1.4,,2.35|1.4
2015-07-30,8:30pm,USD,Advance GDP q/q,High,2.3%,2.6%,-0.2%
2015-07-30,8:30pm,USD,Unemployment Claims,High,267K,268K,255K
2015-07-30,8:30pm,USD,Advance GDP Price Index q/q,Medium,2.0%,1.5%,0.0%
2015-07-30,8:37pm,USD,Goods Trade Balance,High,-62.3B,,
2015-07-30,10:30pm,USD,Natural Gas Storage,Non-economic,52B,53B,61B
2015-07-31,6:28am,GBP,GfK Consumer Confidence,Non-economic,4,5,7
2015-07-31,7:30am,JPY,Household Spending y/y,Medium,-2.0%,2.0%,4.8%
2015-07-31,7:30am,JPY,Tokyo Core CPI y/y,Medium,-0.1%,0.0%,0.1%
2015-07-31,7:30am,JPY,National Core CPI y/y,Non-economic,0.1%,0.0%,0.1%
2015-07-31,7:30am,JPY,Unemployment Rate,Non-economic,3.4%,3.3%,3.3%
2015-07-31,9:00am,NZD,ANZ Business Confidence,High,-15.3,,-2.3
2015-07-31,9:30am,AUD,PPI q/q,High,0.3%,0.2%,0.5%
2015-07-31,9:30am,AUD,Private Sector Credit m/m,Non-economic,0.4%,0.5%,0.5%
2015-07-31,1:00pm,JPY,Housing Starts y/y,Non-economic,16.3%,3.2%,5.8%
2015-07-31,2:00pm,EUR,German Retail Sales m/m,Medium,-2.3%,0.3%,0.4%
2015-07-31,2:45pm,EUR,French Consumer Spending m/m,Non-economic,0.4%,0.7%,0.1%
2015-07-31,4:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,12.7%,12.3%,12.5%
2015-07-31,5:00pm,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,0.8%,0.8%
2015-07-31,5:00pm,EUR,CPI Flash Estimate y/y,Medium,0.2%,0.2%,0.2%
2015-07-31,5:00pm,EUR,Unemployment Rate,Medium,11.1%,11.0%,11.1%
2015-07-31,5:00pm,EUR,Italian Prelim CPI m/m,Non-economic,-0.1%,0.0%,0.2%
2015-07-31,8:30pm,CAD,GDP m/m,High,-0.2%,0.0%,-0.1%
2015-07-31,8:30pm,USD,Employment Cost Index q/q,Medium,0.2%,0.6%,0.7%
2015-07-31,9:45pm,USD,Chicago PMI,Medium,54.7,50.7,49.4
2015-07-31,10:00pm,USD,Revised UoM Consumer Sentiment,Medium,93.1,94.2,93.3
2015-07-31,10:00pm,USD,Revised UoM Inflation Expectations,Non-economic,2.8%,,2.8%
2015-08-01,9:00am,CNY,Manufacturing PMI,High,50.0,50.2,50.2
2015-08-01,9:00am,CNY,Non-Manufacturing PMI,Medium,53.9,,53.8
2015-08-03,All Day,AUD,Bank Holiday,Low,,,
2015-08-03,7:30am,AUD,AIG Manufacturing Index,Non-economic,50.4,,44.2
2015-08-03,8:30am,AUD,MI Inflation Gauge m/m,Non-economic,0.2%,,0.1%
2015-08-03,9:00am,AUD,HIA New Home Sales m/m,Non-economic,0.5%,,-2.3%
2015-08-03,9:30am,AUD,ANZ Job Advertisements m/m,Medium,-0.4%,,1.2%
2015-08-03,9:35am,JPY,Final Manufacturing PMI,Non-economic,51.2,51.4,51.4
2015-08-03,9:45am,CNY,Caixin Manufacturing PMI,High,47.8,48.3,48.2
2015-08-03,3:15pm,EUR,Spanish Manufacturing PMI,Medium,53.6,54.2,54.5
2015-08-03,3:30pm,CHF,Manufacturing PMI,Non-economic,48.7,50.6,50.0
2015-08-03,3:45pm,EUR,Italian Manufacturing PMI,Non-economic,55.3,54.6,54.1
2015-08-03,3:50pm,EUR,French Final Manufacturing PMI,Non-economic,49.6,49.6,49.6
2015-08-03,3:55pm,EUR,German Final Manufacturing PMI,Non-economic,51.8,51.5,51.5
2015-08-03,4:00pm,EUR,Final Manufacturing PMI,Non-economic,52.4,52.2,52.2
2015-08-03,4:30pm,GBP,Final Manufacturing PMI,High,51.9,51.6,51.4
2015-08-03,All Day,CAD,Bank Holiday,Low,,,
2015-08-03,8:30pm,USD,Core PCE Price Index m/m,Medium,0.1%,0.1%,0.1%
2015-08-03,8:30pm,USD,Personal Spending m/m,Medium,0.2%,0.2%,0.7%
2015-08-03,8:30pm,USD,Personal Income m/m,Non-economic,0.4%,0.4%,0.4%
2015-08-03,9:45pm,USD,ISM Manufacturing PMI,High,52.7,53.6,53.5
2015-08-03,9:45pm,USD,Final Manufacturing PMI,Non-economic,53.8,53.8,53.8
2015-08-03,9:45pm,USD,ISM Manufacturing Prices,Non-economic,44.0,49.5,49.5
2015-08-03,10:00pm,USD,Construction Spending m/m,Non-economic,0.1%,0.8%,1.8%
2015-08-03,10:50pm,USD,FOMC Member Powell Speaks,Medium,,,
2015-08-03,All Day,USD,Total Vehicle Sales,Non-economic,17.6M,17.2M,17.2M
2015-08-04,2:00am,USD,Loan Officer Survey,Non-economic,,,
2015-08-04,7:50am,JPY,Monetary Base y/y,Non-economic,32.8%,32.2%,34.2%
2015-08-04,9:00am,NZD,ANZ Commodity Prices m/m,Non-economic,-11.2%,,-3.1%
2015-08-04,9:30am,AUD,Goods Trade Balance,High,-2.93B,-3.06B,-2.68B
2015-08-04,9:30am,AUD,Retail Sales m/m,High,0.7%,0.5%,0.4%
2015-08-04,9:30am,JPY,Average Cash Earnings y/y,Non-economic,-2.4%,0.9%,0.7%
2015-08-04,11:45am,JPY,10-y Bond Auction,Non-economic,0.40|2.8,,0.51|2.6
2015-08-04,12:30pm,AUD,Cash Rate,High,2.00%,2.00%,2.00%
2015-08-04,12:30pm,AUD,RBA Rate Statement,High,,,
2015-08-04,2:00pm,GBP,Nationwide HPI m/m,Non-economic,0.4%,0.4%,-0.2%
2015-08-04,2:30pm,AUD,Commodity Prices y/y,Non-economic,-20.2%,,-17.1%
2015-08-04,3:00pm,EUR,Spanish Unemployment Change,Medium,-74.0K,-45.6K,-94.7K
2015-08-04,4:30pm,GBP,Construction PMI,High,57.1,58.6,58.1
2015-08-04,5:00pm,EUR,PPI m/m,Non-economic,-0.1%,-0.1%,0.0%
2015-08-04,5:35pm,GBP,10-y Bond Auction,Non-economic,1.98|1.4,,2.02|1.2
2015-08-04,9:30pm,CAD,Manufacturing PMI,Non-economic,50.8,,51.3
2015-08-04,10:00pm,USD,Factory Orders m/m,Medium,1.8%,1.8%,-1.1%
2015-08-04,10:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,46.9,48.0,48.1
2015-08-04,10:14pm,NZD,GDT Price Index,High,-9.3%,,-10.7%
2015-08-05,6:45am,NZD,Employment Change q/q,High,0.3%,0.5%,0.6%
2015-08-05,6:45am,NZD,Unemployment Rate,High,5.9%,5.9%,5.8%
2015-08-05,6:45am,NZD,Labor Cost Index q/q,Non-economic,0.5%,0.5%,0.3%
2015-08-05,7:01am,GBP,BRC Shop Price Index y/y,Non-economic,-1.4%,,-1.3%
2015-08-05,7:30am,AUD,AIG Services Index,Non-economic,54.1,,51.2
2015-08-05,9:45am,CNY,Caixin Services PMI,Medium,53.8,52.2,51.8
2015-08-05,3:15pm,CHF,CPI m/m,Medium,-0.6%,-0.4%,0.1%
2015-08-05,3:15pm,EUR,Spanish Services PMI,Medium,59.7,55.8,56.1
2015-08-05,3:45pm,EUR,Italian Services PMI,Non-economic,52.0,53.2,53.4
2015-08-05,3:50pm,EUR,French Final Services PMI,Non-economic,52.0,52.1,52.0
2015-08-05,3:55pm,EUR,German Final Services PMI,Non-economic,53.8,53.7,53.7
2015-08-05,4:00pm,EUR,Final Services PMI,Non-economic,54.0,53.8,53.8
2015-08-05,4:00pm,EUR,Italian Industrial Production m/m,Non-economic,-1.1%,-0.2%,0.9%
2015-08-05,4:30pm,GBP,Final Services PMI,High,57.4,58.1,58.5
2015-08-05,5:00pm,EUR,Retail Sales m/m,Non-economic,-0.6%,-0.1%,0.1%
2015-08-05,8:15pm,USD,ADP Non-Farm Employment Change,High,185K,216K,229K
2015-08-05,8:30pm,CAD,Trade Balance,High,-0.5B,-2.8B,-3.4B
2015-08-05,8:30pm,USD,Trade Balance,High,-43.8B,-42.8B,-40.9B
2015-08-05,9:45pm,USD,Final Services PMI,Non-economic,55.7,55.2,55.2
2015-08-05,10:00pm,USD,ISM Services PMI,High,60.3,56.3,56.0
2015-08-05,10:30pm,USD,Crude Oil Inventories,Medium,-4.4M,-1.3M,-4.2M
2015-08-06,9:30am,AUD,Employment Change,High,38.5K,10.2K,7.0K
2015-08-06,9:30am,AUD,Unemployment Rate,High,6.3%,6.1%,6.1%
2015-08-06,1:00pm,JPY,Leading Indicators,Non-economic,107.2%,106.9%,106.2%
2015-08-06,1:45pm,CHF,SECO Consumer Climate,Non-economic,-19,-7,-6
2015-08-06,2:00pm,EUR,German Factory Orders m/m,Medium,2.0%,0.4%,-0.3%
2015-08-06,3:00pm,GBP,Halifax HPI m/m,Medium,-0.6%,0.5%,1.6%
2015-08-06,4:10pm,EUR,Retail PMI,Non-economic,54.2,,50.4
2015-08-06,4:30pm,GBP,Manufacturing Production m/m,High,0.2%,0.2%,-0.6%
2015-08-06,4:30pm,GBP,Industrial Production m/m,Non-economic,-0.4%,0.1%,0.3%
2015-08-06,4:45pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.98|1.7,,2.10|1.5
2015-08-06,5:00pm,EUR,French 10-y Bond Auction,Non-economic,1.02|2.0,,1.30|2.1
2015-08-06,7:00pm,GBP,BOE Monetary Policy Report,High,,,
2015-08-06,7:00pm,GBP,Monetary Policy Summary,High,,,
2015-08-06,7:00pm,GBP,MPC Official Bank Rate Votes,High,1-0-8,2-0-7,0-0-9
2015-08-06,7:00pm,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2015-08-06,7:00pm,GBP,Asset Purchase Facility,Medium,375B,375B,375B
2015-08-06,7:00pm,GBP,BOE Inflation Letter,Medium,,,
2015-08-06,7:00pm,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-9,0-0-9,0-0-9
2015-08-06,7:30pm,USD,Challenger Job Cuts y/y,Non-economic,125.4%,,42.7%
2015-08-06,7:45pm,GBP,BOE Gov Carney Speaks,High,,,
2015-08-06,8:30pm,USD,Unemployment Claims,High,270K,273K,267K
2015-08-06,10:00pm,GBP,NIESR GDP Estimate,Medium,0.7%,,0.7%
2015-08-06,10:30pm,USD,Natural Gas Storage,Non-economic,32B,46B,52B
2015-08-07,7:30am,AUD,AIG Construction Index,Non-economic,47.1,,46.4
2015-08-07,9:30am,AUD,RBA Monetary Policy Statement,High,,,
2015-08-07,9:30am,AUD,Home Loans m/m,Medium,4.4%,5.2%,-7.3%
2015-08-07,11:18am,JPY,Monetary Policy Statement,High,,,
2015-08-07,1:45pm,CHF,Unemployment Rate,Non-economic,3.3%,3.3%,3.3%
2015-08-07,2:00pm,EUR,German Industrial Production m/m,Non-economic,-1.4%,0.3%,0.2%
2015-08-07,2:00pm,EUR,German Trade Balance,Non-economic,22.0B,23.2B,22.6B
2015-08-07,2:30pm,JPY,BOJ Press Conference,High,,,
2015-08-07,2:45pm,EUR,French Gov Budget Balance,Non-economic,-58.5B,,-63.9B
2015-08-07,2:45pm,EUR,French Industrial Production m/m,Non-economic,-0.1%,0.3%,0.4%
2015-08-07,2:45pm,EUR,French Trade Balance,Non-economic,-2.7B,-3.7B,-4.0B
2015-08-07,3:00pm,CHF,Foreign Currency Reserves,Medium,532B,,516B
2015-08-07,4:30pm,GBP,Goods Trade Balance,Medium,-9.2B,-9.1B,-8.4B
2015-08-07,8:30pm,CAD,Building Permits m/m,High,14.8%,5.1%,-13.9%
2015-08-07,8:30pm,CAD,Employment Change,High,6.6K,5.3K,-6.4K
2015-08-07,8:30pm,CAD,Unemployment Rate,High,6.8%,6.8%,6.8%
2015-08-07,8:30pm,USD,Average Hourly Earnings m/m,High,0.2%,0.2%,0.0%
2015-08-07,8:30pm,USD,Non-Farm Employment Change,High,215K,222K,231K
2015-08-07,8:30pm,USD,Unemployment Rate,High,5.3%,5.3%,5.3%
2015-08-07,10:00pm,CAD,Ivey PMI,High,52.9,51.8,55.9
2015-08-08,3:00am,USD,Consumer Credit m/m,Non-economic,20.7B,17.2B,16.5B
2015-08-08,9:52am,CNY,Trade Balance,High,263B,353B,284B
2015-08-08,10:04am,CNY,USD-Denominated Trade Balance,Non-economic,43.0B,53.4B,46.5B
2015-08-09,9:30am,CNY,CPI y/y,High,1.6%,1.5%,1.4%
2015-08-09,9:30am,CNY,PPI y/y,Medium,-5.4%,-5.0%,-4.8%
2015-08-10,7:50am,JPY,Current Account,Medium,1.30T,1.41T,1.64T
2015-08-10,7:50am,JPY,Bank Lending y/y,Non-economic,2.6%,,2.5%
2015-08-10,1:00pm,JPY,BOJ Monthly Report,Non-economic,,,
2015-08-10,1:00pm,JPY,Consumer Confidence,Non-economic,40.3,42.2,41.7
2015-08-10,2:00pm,JPY,Economy Watchers Sentiment,Non-economic,51.6,53.1,51.0
2015-08-10,4:30pm,EUR,Sentix Investor Confidence,Non-economic,18.4,20.2,18.5
2015-08-10,7:15pm,USD,FOMC Member Fischer Speaks,Medium,,,
2015-08-10,9:00pm,USD,FOMC Member Lockhart Speaks,Medium,,,
2015-08-10,10:00pm,USD,Labor Market Conditions Index m/m,Non-economic,1.1,,1.4
2015-08-11,12:25am,USD,FOMC Member Lockhart Speaks,High,,,
2015-08-11,7:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,1.2%,,1.8%
2015-08-11,7:50am,JPY,M2 Money Stock y/y,Non-economic,4.1%,3.9%,3.9%
2015-08-11,8:30am,CNY,New Loans,Medium,1480B,725B,1279B
2015-08-11,8:30am,CNY,M2 Money Supply y/y,Non-economic,13.3%,11.7%,11.8%
2015-08-11,9:30am,AUD,NAB Business Confidence,High,4,,8
2015-08-11,11:45am,JPY,30-y Bond Auction,Non-economic,1.44|3.3,,1.43|2.2
2015-08-11,1:59pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,1.6%,,6.6%
2015-08-11,2:00pm,EUR,German WPI m/m,Non-economic,0.1%,0.2%,-0.2%
2015-08-11,5:00pm,EUR,German ZEW Economic Sentiment,High,25.0,31.7,29.7
2015-08-11,5:00pm,EUR,ZEW Economic Sentiment,Medium,47.6,43.9,42.7
2015-08-11,6:00pm,USD,NFIB Small Business Index,Non-economic,95.4,95.4,94.1
2015-08-11,8:13pm,CAD,Housing Starts,Non-economic,193K,205K,202K
2015-08-11,8:30pm,USD,Prelim Unit Labor Costs q/q,High,0.5%,0.0%,6.7%
2015-08-11,8:30pm,USD,Prelim Nonfarm Productivity q/q,Medium,1.3%,1.6%,-3.1%
2015-08-11,9:30pm,GBP,CB Leading Index m/m,Non-economic,-0.2%,,-0.4%
2015-08-11,10:00pm,USD,Final Wholesale Inventories m/m,Non-economic,0.9%,0.4%,0.6%
2015-08-12,7:50am,JPY,Monetary Policy Meeting Minutes,Medium,,,
2015-08-12,7:50am,JPY,PPI y/y,Non-economic,-3.0%,-2.9%,-2.4%
2015-08-12,8:30am,AUD,Westpac Consumer Sentiment,Medium,7.8%,,-3.2%
2015-08-12,9:30am,AUD,Wage Price Index q/q,Medium,0.6%,0.6%,0.5%
2015-08-12,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,1.1%,0.8%,0.8%
2015-08-12,12:30pm,JPY,Tertiary Industry Activity m/m,Non-economic,0.3%,0.1%,-0.6%
2015-08-12,1:30pm,CNY,Industrial Production y/y,High,6.0%,6.7%,6.8%
2015-08-12,1:30pm,CNY,Fixed Asset Investment ytd/y,Medium,11.2%,11.5%,11.4%
2015-08-12,1:30pm,CNY,Retail Sales y/y,Non-economic,10.5%,10.6%,10.6%
2015-08-12,4:00pm,EUR,Italian Trade Balance,Non-economic,2.81B,3.98B,4.14B
2015-08-12,4:30pm,GBP,Average Earnings Index 3m/y,High,2.4%,2.8%,3.2%
2015-08-12,4:30pm,GBP,Claimant Count Change,High,-4.9K,1.4K,0.2K
2015-08-12,4:30pm,GBP,Unemployment Rate,Medium,5.6%,5.6%,5.6%
2015-08-12,5:00pm,CHF,UBS Economic Expectations,Non-economic,5.9,,-5.4
2015-08-12,5:00pm,EUR,Industrial Production m/m,Non-economic,-0.4%,-0.1%,-0.2%
2015-08-12,5:32pm,EUR,German 10-y Bond Auction,Non-economic,0.61|1.3,,0.88|1.1
2015-08-12,6:00pm,AUD,RBA Deputy Gov Lowe Speaks,Medium,,,
2015-08-12,8:30pm,USD,FOMC Member Dudley Speaks,Medium,,,
2015-08-12,10:00pm,USD,JOLTS Job Openings,Medium,5.25M,5.33M,5.36M
2015-08-12,10:30pm,USD,Crude Oil Inventories,Medium,-1.7M,-1.6M,-4.4M
2015-08-13,1:01am,USD,10-y Bond Auction,Non-economic,2.12|2.4,,2.23|2.7
2015-08-13,2:00am,USD,Federal Budget Balance,Non-economic,-149.2B,-133.5B,51.8B
2015-08-13,6:30am,NZD,BusinessNZ Manufacturing Index,Non-economic,53.5,,55.1
2015-08-13,6:45am,NZD,FPI m/m,Non-economic,0.6%,,0.5%
2015-08-13,7:01am,GBP,RICS House Price Balance,Non-economic,44%,42%,40%
2015-08-13,7:50am,JPY,Core Machinery Orders m/m,Medium,-7.9%,-5.3%,0.6%
2015-08-13,8:45am,AUD,MI Inflation Expectations,Medium,3.7%,,3.4%
2015-08-13,2:00pm,EUR,German Final CPI m/m,Non-economic,0.2%,0.2%,0.2%
2015-08-13,2:45pm,EUR,French Final CPI m/m,Non-economic,-0.4%,-0.4%,-0.1%
2015-08-13,3:15pm,CHF,PPI m/m,Medium,-0.3%,-0.2%,-0.1%
2015-08-13,7:30pm,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2015-08-13,8:30pm,CAD,NHPI m/m,Medium,0.3%,0.1%,0.2%
2015-08-13,8:30pm,USD,Core Retail Sales m/m,High,0.4%,0.4%,0.4%
2015-08-13,8:30pm,USD,Retail Sales m/m,High,0.6%,0.6%,0.0%
2015-08-13,8:30pm,USD,Unemployment Claims,High,274K,272K,269K
2015-08-13,8:30pm,USD,Import Prices m/m,Medium,-0.9%,-1.0%,0.0%
2015-08-13,10:00pm,USD,Mortgage Delinquencies,Medium,5.30%,,5.54%
2015-08-13,10:00pm,USD,Business Inventories m/m,Non-economic,0.8%,0.3%,0.3%
2015-08-13,10:30pm,USD,Natural Gas Storage,Non-economic,65B,47B,32B
2015-08-14,1:01am,USD,30-y Bond Auction,Non-economic,2.88|2.3,,3.08|2.2
2015-08-14,6:45am,NZD,Retail Sales q/q,High,0.1%,0.5%,2.3%
2015-08-14,6:45am,NZD,Core Retail Sales q/q,Medium,0.1%,0.7%,2.5%
2015-08-14,10:15am,AUD,RBA Assist Gov Kent Speaks,Medium,,,
2015-08-14,10:53am,CNY,Foreign Direct Investment ytd/y,Non-economic,7.9%,,8.3%
2015-08-14,1:30pm,EUR,French Prelim GDP q/q,Non-economic,0.0%,0.2%,0.7%
2015-08-14,2:00pm,EUR,German Prelim GDP q/q,High,0.4%,0.5%,0.3%
2015-08-14,2:45pm,EUR,French Prelim Private Payrolls q/q,Non-economic,0.2%,0.1%,0.0%
2015-08-14,2:57pm,EUR,Greek Gov Debt Crisis Vote,High,Pass,Pass,
2015-08-14,4:00pm,EUR,Italian Prelim GDP q/q,Non-economic,0.2%,0.3%,0.3%
2015-08-14,4:30pm,GBP,Construction Output m/m,Non-economic,0.9%,2.4%,-1.0%
2015-08-14,5:00pm,EUR,Final CPI y/y,Medium,0.2%,0.2%,0.2%
2015-08-14,5:00pm,EUR,Flash GDP q/q,Medium,0.3%,0.4%,0.4%
2015-08-14,5:00pm,EUR,Final Core CPI y/y,Non-economic,1.0%,1.0%,1.0%
2015-08-14,All Day,EUR,Eurogroup Meetings,Medium,,,
2015-08-14,8:30pm,CAD,Manufacturing Sales m/m,High,1.2%,2.3%,0.2%
2015-08-14,8:30pm,USD,PPI m/m,High,0.2%,0.1%,0.4%
2015-08-14,8:30pm,USD,Core PPI m/m,Medium,0.3%,0.1%,0.3%
2015-08-14,9:15pm,USD,Capacity Utilization Rate,Medium,78.0%,78.0%,77.7%
2015-08-14,9:15pm,USD,Industrial Production m/m,Medium,0.6%,0.3%,0.1%
2015-08-14,10:00pm,USD,Prelim UoM Consumer Sentiment,High,92.9,93.5,93.1
2015-08-14,10:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.8%,,2.8%
2015-08-17,6:30am,NZD,BusinessNZ Services Index,Non-economic,56.5,,58.4
2015-08-17,7:01am,GBP,Rightmove HPI m/m,Non-economic,-0.8%,,0.1%
2015-08-17,7:50am,JPY,Prelim GDP q/q,High,-0.4%,-0.5%,1.0%
2015-08-17,7:50am,JPY,Prelim GDP Price Index y/y,Non-economic,1.6%,2.2%,3.4%
2015-08-17,3:15pm,CHF,Retail Sales y/y,Medium,-0.9%,-0.6%,-1.8%
2015-08-17,5:00pm,EUR,Trade Balance,Non-economic,21.9B,19.3B,21.3B
2015-08-17,6:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2015-08-17,8:30pm,CAD,Foreign Securities Purchases,Medium,8.51B,-5.95B,-5.46B
2015-08-17,8:30pm,USD,Empire State Manufacturing Index,Medium,-14.9,5.0,3.9
2015-08-17,10:00pm,USD,NAHB Housing Market Index,Non-economic,61,62,60
2015-08-18,4:00am,USD,TIC Long-Term Purchases,Non-economic,103.1B,23.0B,93.0B
2015-08-18,9:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2015-08-18,9:30am,AUD,New Motor Vehicle Sales m/m,Non-economic,-1.3%,,3.9%
2015-08-18,4:30pm,GBP,CPI y/y,High,0.1%,0.0%,0.0%
