Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2007-06-20,1:00am,EUR,German PPI m/m,Non-economic,0.3%,0.2%,0.1%,2007-06-20 01:00:00
2007-06-20,2:15am,CHF,PPI m/m,Medium,0.9%,0.5%,0.9%,2007-06-20 02:15:00
2007-06-20,3:30am,GBP,MPC Official Bank Rate Votes,High,4-0-5,2-0-7,9-0-0,2007-06-20 03:30:00
2007-06-20,3:30am,GBP,M4 Money Supply m/m,Non-economic,1.2%,1.0%,1.3%,2007-06-20 03:30:00
2007-06-20,3:30am,GBP,Public Sector Net Borrowing,Non-economic,8.2B,7.0B,1.2B,2007-06-20 03:30:00
2007-06-20,7:30am,CAD,Wholesale Sales m/m,Medium,-3.1%,0.3%,2.3%,2007-06-20 07:30:00
2007-06-20,7:30am,CAD,Leading Index m/m,Non-economic,0.5%,0.4%,0.5%,2007-06-20 07:30:00
2007-06-20,9:00am,USD,Treasury Sec Paulson Speaks,Medium,,,,2007-06-20 09:00:00
2007-06-20,9:30am,GBP,BOE Gov King Speaks,Medium,,,,2007-06-20 09:30:00
2007-06-20,9:30am,USD,Crude Oil Inventories,Non-economic,6.9M,0.0M,0.1M,2007-06-20 09:30:00
2007-06-20,10:30am,USD,FOMC Member Geithner Speaks,Medium,,,,2007-06-20 10:30:00
2007-06-20,6:50pm,JPY,Trade Balance,Non-economic,0.79T,0.92T,1.07T,2007-06-20 18:50:00
2007-06-20,8:30pm,AUD,RBA Bulletin,Non-economic,,,,2007-06-20 20:30:00
2007-06-21,1:15am,CHF,Trade Balance,Medium,1.26B,1.08B,0.64B,2007-06-21 01:15:00
2007-06-21,1:45am,EUR,French Consumer Spending m/m,Non-economic,-0.8%,0.5%,-0.1%,2007-06-21 01:45:00
2007-06-21,3:00am,EUR,Flash Manufacturing PMI,Medium,55.4,54.5,55.0,2007-06-21 03:00:00
2007-06-21,3:00am,EUR,Flash Services PMI,Non-economic,58.3,58.0,57.3,2007-06-21 03:00:00
2007-06-21,3:00am,EUR,Italian Retail Sales m/m,Non-economic,-0.4%,0.1%,0.5%,2007-06-21 03:00:00
2007-06-21,4:00am,CHF,UBS Economic Expectations,Medium,-0.1,,0.0,2007-06-21 04:00:00
2007-06-21,5:00am,GBP,CBI Industrial Order Expectations,Medium,8,6,5,2007-06-21 05:00:00
2007-06-21,7:30am,CAD,Core Retail Sales m/m,High,0.0%,0.5%,1.1%,2007-06-21 07:30:00
2007-06-21,7:30am,CAD,Retail Sales m/m,Medium,0.4%,0.9%,1.8%,2007-06-21 07:30:00
2007-06-21,7:30am,USD,Unemployment Claims,Medium,324K,312K,314K,2007-06-21 07:30:00
2007-06-21,7:45am,CHF,SNB Chairman Roth Speaks,Medium,,,,2007-06-21 07:45:00
2007-06-21,9:00am,USD,CB Leading Index m/m,Non-economic,0.3%,0.2%,-0.3%,2007-06-21 09:00:00
2007-06-21,9:30am,CAD,BOC Financial System Review,Non-economic,,,,2007-06-21 09:30:00
2007-06-21,9:30am,USD,Natural Gas Storage,Non-economic,89B,88B,92B,2007-06-21 09:30:00
2007-06-21,11:00am,USD,Philly Fed Manufacturing Index,Medium,18.0,7.5,4.2,2007-06-21 11:00:00
2007-06-21,10:00pm,NZD,Credit Card Spending y/y,Non-economic,5.8%,,7.8%,2007-06-21 22:00:00
2007-06-22,12:45am,CHF,SECO Economic Forecasts,Medium,,,,2007-06-22 00:45:00
2007-06-22,3:00am,EUR,German ifo Business Climate,High,107.0,108.4,108.6,2007-06-22 03:00:00
2007-06-22,3:00am,EUR,ECB President Trichet Speaks,Medium,,,,2007-06-22 03:00:00
2007-06-22,4:00am,EUR,Industrial New Orders m/m,Medium,-0.4%,-0.7%,2.8%,2007-06-22 04:00:00
2007-06-22,7:00am,CHF,SNB Chairman Roth Speaks,Medium,,,,2007-06-22 07:00:00
2007-06-22,8:00am,EUR,Belgian NBB Business Climate,Medium,5.5,3.7,3.9,2007-06-22 08:00:00
2007-06-25,1:00am,EUR,German GfK Consumer Climate,Non-economic,8.4,7.8,7.4,2007-06-25 01:00:00
2007-06-25,9:00am,USD,Existing Home Sales,High,5.99M,5.96M,6.01M,2007-06-25 09:00:00
2007-06-25,6:40pm,AUD,HIA New Home Sales m/m,Medium,-4.4%,,7.1%,2007-06-25 18:40:00
2007-06-25,6:50pm,JPY,SPPI y/y,Non-economic,1.4%,1.3%,1.0%,2007-06-25 18:50:00
2007-06-26,1:00am,EUR,German Import Prices m/m,Non-economic,0.3%,0.4%,0.9%,2007-06-26 01:00:00
2007-06-26,3:00am,CHF,UBS Consumption Indicator,Medium,2.09,,2.38,2007-06-26 03:00:00
2007-06-26,3:00am,EUR,Current Account,Non-economic,-4.0B,-1.0B,6.7B,2007-06-26 03:00:00
2007-06-26,6:00am,GBP,MPC Member Gieve Speaks,Medium,,,,2007-06-26 06:00:00
2007-06-26,8:00am,NZD,Westpac Consumer Sentiment,Non-economic,111.4,,117.7,2007-06-26 08:00:00
2007-06-26,8:00am,USD,S&P/CS Composite-20 HPI y/y,Non-economic,-2.1%,-2.1%,-1.3%,2007-06-26 08:00:00
2007-06-26,9:00am,USD,CB Consumer Confidence,High,103.9,105.5,108.5,2007-06-26 09:00:00
2007-06-26,9:00am,USD,New Home Sales,High,915K,922K,930K,2007-06-26 09:00:00
2007-06-26,9:00am,USD,Richmond Manufacturing Index,Non-economic,4,-8,-10,2007-06-26 09:00:00
2007-06-26,5:45pm,NZD,Trade Balance,High,9M,500M,-189M,2007-06-26 17:45:00
2007-06-26,6:15pm,AUD,RBA Deputy Gov Lowe Speaks,Medium,,,,2007-06-26 18:15:00
2007-06-26,6:50pm,JPY,Retail Sales y/y,Medium,0.1%,-0.6%,-0.7%,2007-06-26 18:50:00
2007-06-26,7:00pm,AUD,CB Leading Index m/m,Non-economic,0.3%,,0.8%,2007-06-26 19:00:00
2007-06-27,3:30am,GBP,High Street Lending,Medium,77.4K,,64.8K,2007-06-27 03:30:00
2007-06-27,4:30am,CHF,KOF Economic Barometer,Medium,1.98,2.05,1.94,2007-06-27 04:30:00
2007-06-27,5:00am,GBP,CBI Realized Sales,Medium,17,34,31,2007-06-27 05:00:00
2007-06-27,7:30am,USD,Core Durable Goods Orders m/m,High,-1.0%,0.2%,2.5%,2007-06-27 07:30:00
2007-06-27,7:30am,USD,Durable Goods Orders m/m,Medium,-2.8%,-1.2%,1.1%,2007-06-27 07:30:00
2007-06-27,9:30am,USD,Crude Oil Inventories,Non-economic,1.6M,1.6M,6.9M,2007-06-27 09:30:00
2007-06-27,12:00pm,USD,Treasury Sec Paulson Speaks,Non-economic,,,,2007-06-27 12:00:00
2007-06-27,5:45pm,NZD,Current Account,High,-2.22B,-2.56B,-3.94B,2007-06-27 17:45:00
2007-06-27,5:45pm,NZD,Building Consents m/m,Medium,5.5%,,0.5%,2007-06-27 17:45:00
2007-06-27,6:50pm,JPY,Prelim Industrial Production m/m,Medium,-0.4%,0.9%,-0.2%,2007-06-27 18:50:00
2007-06-27,10:00pm,NZD,ANZ Business Confidence,Medium,-37.2,,-48.2,2007-06-27 22:00:00
2007-06-28,1:00am,GBP,Nationwide HPI m/m,Medium,1.1%,0.6%,0.5%,2007-06-28 01:00:00
2007-06-28,All Day,EUR,German Prelim CPI m/m,Medium,0.1%,0.2%,0.2%,2007-06-28 00:00:00
2007-06-28,2:55am,EUR,German Unemployment Change,Medium,-47K,-40K,-13K,2007-06-28 02:55:00
2007-06-28,3:00am,EUR,M3 Money Supply y/y,Non-economic,10.7%,10.4%,10.4%,2007-06-28 03:00:00
2007-06-28,3:00am,EUR,Private Loans y/y,Non-economic,10.3%,10.3%,10.3%,2007-06-28 03:00:00
2007-06-28,3:00am,EUR,Retail PMI,Non-economic,48.2,,48.4,2007-06-28 03:00:00
2007-06-28,3:45am,GBP,Monetary Policy Report Hearings,High,,,,2007-06-28 03:45:00
2007-06-28,4:00am,CHF,SNB Quarterly Bulletin,Non-economic,,,,2007-06-28 04:00:00
2007-06-28,4:00am,EUR,Italian Prelim CPI m/m,Non-economic,0.2%,0.2%,0.3%,2007-06-28 04:00:00
2007-06-28,4:19am,EUR,Italian 10-y Bond Auction,Non-economic,4.74|1.5,,4.51|1.5,2007-06-28 04:19:00
2007-06-28,7:30am,CAD,IPPI m/m,Non-economic,-0.5%,0.2%,0.3%,2007-06-28 07:30:00
2007-06-28,7:30am,CAD,RMPI m/m,Non-economic,-0.2%,0.7%,3.3%,2007-06-28 07:30:00
2007-06-28,7:30am,USD,Final GDP q/q,Medium,0.7%,0.8%,0.6%,2007-06-28 07:30:00
2007-06-28,7:30am,USD,Final GDP Price Index q/q,Non-economic,4.2%,4.0%,4.0%,2007-06-28 07:30:00
2007-06-28,7:30am,USD,Unemployment Claims,Non-economic,313K,315K,326K,2007-06-28 07:30:00
2007-06-28,9:30am,USD,Natural Gas Storage,Non-economic,99B,84B,89B,2007-06-28 09:30:00
2007-06-28,1:15pm,USD,Federal Funds Rate,High,5.25%,5.25%,5.25%,2007-06-28 13:15:00
2007-06-28,1:15pm,USD,FOMC Statement,High,,,,2007-06-28 13:15:00
2007-06-28,5:45pm,NZD,GDP q/q,High,1.0%,1.0%,0.8%,2007-06-28 17:45:00
2007-06-28,6:30pm,JPY,Tokyo Core CPI y/y,Medium,-0.1%,0.1%,0.0%,2007-06-28 18:30:00
2007-06-28,6:30pm,JPY,Final Manufacturing PMI,Non-economic,50.4,,51.4,2007-06-28 18:30:00
2007-06-28,6:30pm,JPY,Household Spending y/y,Non-economic,0.4%,0.5%,1.1%,2007-06-28 18:30:00
2007-06-28,6:30pm,JPY,National Core CPI y/y,Non-economic,-0.1%,-0.1%,-0.1%,2007-06-28 18:30:00
2007-06-28,6:30pm,JPY,Unemployment Rate,Non-economic,3.8%,3.9%,3.8%,2007-06-28 18:30:00
2007-06-28,8:30pm,AUD,Private Sector Credit m/m,Medium,1.2%,1.1%,1.3%,2007-06-28 20:30:00
2007-06-29,12:00am,JPY,Housing Starts y/y,Non-economic,-10.7%,-0.8%,-3.6%,2007-06-29 00:00:00
2007-06-29,1:00am,EUR,German Retail Sales m/m,Medium,-1.8%,0.1%,1.4%,2007-06-29 01:00:00
2007-06-29,All Day,EUR,Italian Bank Holiday,Low,,,,2007-06-29 00:00:00
2007-06-29,3:30am,GBP,Current Account,High,-12.2B,-12.0B,-14.5B,2007-06-29 03:30:00
2007-06-29,3:30am,GBP,Final GDP q/q,Non-economic,0.7%,0.7%,0.7%,2007-06-29 03:30:00
2007-06-29,3:30am,GBP,Mortgage Approvals,Non-economic,114K,106K,109K,2007-06-29 03:30:00
2007-06-29,3:30am,GBP,Net Lending to Individuals m/m,Non-economic,9.5B,10.0B,9.2B,2007-06-29 03:30:00
2007-06-29,3:30am,GBP,Revised Business Investment q/q,Non-economic,-0.6%,-1.3%,-1.3%,2007-06-29 03:30:00
2007-06-29,4:00am,EUR,Consumer Confidence,Non-economic,-2,-1,-1,2007-06-29 04:00:00
2007-06-29,4:00am,EUR,CPI Flash Estimate y/y,Non-economic,1.9%,1.9%,1.9%,2007-06-29 04:00:00
2007-06-29,4:30am,GBP,GfK Consumer Confidence,Non-economic,-3,-2,-2,2007-06-29 04:30:00
2007-06-29,7:30am,CAD,GDP m/m,High,0.0%,0.2%,0.3%,2007-06-29 07:30:00
2007-06-29,7:30am,USD,Core PCE Price Index m/m,High,0.1%,0.1%,0.1%,2007-06-29 07:30:00
2007-06-29,7:30am,USD,Personal Spending m/m,Medium,0.5%,0.7%,0.5%,2007-06-29 07:30:00
2007-06-29,7:30am,USD,Personal Income m/m,Non-economic,0.4%,0.6%,-0.2%,2007-06-29 07:30:00
2007-06-29,8:00am,CHF,SNB Chairman Roth Speaks,Medium,,,,2007-06-29 08:00:00
2007-06-29,8:45am,USD,Chicago PMI,Medium,60.2,58.0,61.7,2007-06-29 08:45:00
2007-06-29,9:00am,USD,Revised UoM Consumer Sentiment,Medium,85.3,83.9,83.7,2007-06-29 09:00:00
2007-06-29,9:00am,USD,Construction Spending m/m,Non-economic,0.9%,0.1%,0.2%,2007-06-29 09:00:00
2007-06-29,9:00am,USD,Revised UoM Inflation Expectations,Non-economic,3.4%,,3.5%,2007-06-29 09:00:00
2007-06-29,9:30am,CAD,BOC Business Outlook Survey,High,,,,2007-06-29 09:30:00
2007-07-01,6:30pm,AUD,AIG Manufacturing Index,Non-economic,53.1,,55.2,2007-07-01 18:30:00
2007-07-01,6:50pm,JPY,Tankan Manufacturing Index,High,23,23,23,2007-07-01 18:50:00
2007-07-01,6:50pm,JPY,Tankan Non-Manufacturing Index,Medium,22,22,22,2007-07-01 18:50:00
2007-07-01,7:30pm,AUD,MI Inflation Gauge m/m,Non-economic,0.2%,,0.1%,2007-07-01 19:30:00
2007-07-01,8:00pm,CNY,Manufacturing PMI,High,54.5,,55.7,2007-07-01 20:00:00
2007-07-01,8:30pm,JPY,Average Cash Earnings y/y,Non-economic,-0.6%,0.2%,-0.2%,2007-07-01 20:30:00
2007-07-01,9:30pm,CNY,RatingDog Manufacturing PMI,Medium,55.0,,54.1,2007-07-01 21:30:00
2007-07-02,1:30am,AUD,Commodity Prices y/y,Medium,6.3%,,5.7%,2007-07-02 01:30:00
2007-07-02,2:15am,EUR,Spanish Manufacturing PMI,Non-economic,55.1,,53.3,2007-07-02 02:15:00
2007-07-02,2:30am,CHF,Manufacturing PMI,Medium,62.8,59.6,58.9,2007-07-02 02:30:00
2007-07-02,2:45am,EUR,Italian Manufacturing PMI,Non-economic,54.0,55.3,55.0,2007-07-02 02:45:00
2007-07-02,3:00am,EUR,Final Manufacturing PMI,Non-economic,55.6,55.4,55.4,2007-07-02 03:00:00
2007-07-02,3:30am,GBP,Final Manufacturing PMI,Medium,54.3,54.7,54.7,2007-07-02 03:30:00
2007-07-02,3:30am,GBP,Index of Services 3m/3m,Non-economic,1.0%,0.8%,0.9%,2007-07-02 03:30:00
2007-07-02,All Day,CAD,Bank Holiday,Low,,,,2007-07-02 00:00:00
2007-07-02,9:00am,USD,ISM Manufacturing PMI,High,56.0,55.0,55.0,2007-07-02 09:00:00
2007-07-02,9:00am,USD,ISM Manufacturing Prices,Non-economic,68.0,69.0,71.0,2007-07-02 09:00:00
2007-07-02,6:50pm,JPY,Monetary Base y/y,Non-economic,-4.1%,-4.0%,-5.7%,2007-07-02 18:50:00
2007-07-02,8:00pm,CNY,Non-Manufacturing PMI,Non-economic,58.5,,67.6,2007-07-02 20:00:00
2007-07-02,8:30pm,AUD,Building Approvals m/m,High,-5.6%,-1.0%,3.4%,2007-07-02 20:30:00
2007-07-02,8:30pm,AUD,Retail Sales m/m,High,-0.1%,0.7%,-0.3%,2007-07-02 20:30:00
2007-07-02,9:00pm,NZD,RBNZ Statement of Intent,Medium,,,,2007-07-02 21:00:00
2007-07-02,10:45pm,JPY,10-y Bond Auction,Non-economic,1.88|2.7,,1.81|3.6,2007-07-02 22:45:00
2007-07-03,12:45am,CHF,CPI m/m,High,0.1%,0.2%,0.2%,2007-07-03 00:45:00
2007-07-03,2:00am,EUR,Spanish Unemployment Change,Non-economic,-7.4K,,-49.9K,2007-07-03 02:00:00
2007-07-03,3:30am,GBP,Construction PMI,Non-economic,60.1,57.7,58.0,2007-07-03 03:30:00
2007-07-03,4:00am,EUR,PPI m/m,Non-economic,0.3%,0.3%,0.4%,2007-07-03 04:00:00
2007-07-03,4:00am,EUR,Unemployment Rate,Non-economic,7.0%,7.1%,7.1%,2007-07-03 04:00:00
2007-07-03,8:45am,EUR,ECB President Trichet Speaks,Medium,,,,2007-07-03 08:45:00
2007-07-03,9:00am,USD,Pending Home Sales m/m,High,-3.5%,0.6%,-3.4%,2007-07-03 09:00:00
2007-07-03,9:00am,USD,Factory Orders m/m,Medium,-0.5%,-0.9%,0.5%,2007-07-03 09:00:00
2007-07-03,All Day,USD,Total Vehicle Sales,Non-economic,15.7M,16.2M,16.3M,2007-07-03 00:00:00
2007-07-03,6:01pm,GBP,Nationwide Consumer Confidence,Non-economic,95,98,99,2007-07-03 18:01:00
2007-07-03,6:30pm,AUD,Cash Rate,High,6.25%,6.25%,6.25%,2007-07-03 18:30:00
2007-07-03,6:30pm,AUD,AIG Services Index,Non-economic,54.9,,56.1,2007-07-03 18:30:00
2007-07-03,8:30pm,AUD,Goods Trade Balance,Medium,-0.81B,-1.23B,-0.92B,2007-07-03 20:30:00
2007-07-04,2:00am,GBP,Halifax HPI m/m,High,0.4%,0.5%,0.3%,2007-07-04 02:00:00
2007-07-04,2:15am,EUR,Spanish Services PMI,Non-economic,55.3,,56.2,2007-07-04 02:15:00
2007-07-04,2:45am,EUR,Italian Services PMI,Non-economic,57.9,56.9,56.5,2007-07-04 02:45:00
2007-07-04,3:00am,EUR,Final Services PMI,Non-economic,58.3,58.3,58.3,2007-07-04 03:00:00
2007-07-04,3:30am,GBP,Final Services PMI,Medium,57.7,57.1,57.2,2007-07-04 03:30:00
2007-07-04,3:30am,GBP,Housing Equity Withdrawal q/q,Non-economic,13.2B,14.6B,13.3B,2007-07-04 03:30:00
2007-07-04,4:00am,EUR,Retail Sales m/m,Non-economic,-0.5%,0.0%,-0.1%,2007-07-04 04:00:00
2007-07-04,4:14am,EUR,German 10-y Bond Auction,Non-economic,4.59|1.8,,4.36|1.7,2007-07-04 04:14:00
2007-07-04,4:30am,GBP,BRC Shop Price Index y/y,Non-economic,0.5%,,1.8%,2007-07-04 04:30:00
2007-07-04,All Day,USD,Bank Holiday,Low,,,,2007-07-04 00:00:00
2007-07-04,10:00pm,NZD,ANZ Commodity Prices m/m,Non-economic,6.1%,,2.6%,2007-07-04 22:00:00
2007-07-05,12:00am,JPY,Leading Indicators,Non-economic,30.0%,40.0%,18.2%,2007-07-05 00:00:00
2007-07-05,2:00am,CHF,Foreign Currency Reserves,Non-economic,46B,,45B,2007-07-05 02:00:00
2007-07-05,3:58am,EUR,French 10-y Bond Auction,Non-economic,4.67|3.6,,4.53|2.2,2007-07-05 03:58:00
2007-07-05,6:00am,GBP,MPC Rate Statement,High,,,,2007-07-05 06:00:00
2007-07-05,6:00am,GBP,Official Bank Rate,High,5.75%,5.75%,5.50%,2007-07-05 06:00:00
2007-07-05,6:30am,USD,Challenger Job Cuts y/y,Non-economic,32.4%,,18.4%,2007-07-05 06:30:00
2007-07-05,6:45am,EUR,Main Refinancing Rate,Medium,4.00%,4.00%,4.00%,2007-07-05 06:45:00
2007-07-05,7:15am,USD,ADP Non-Farm Employment Change,Medium,150K,105K,98K,2007-07-05 07:15:00
2007-07-05,7:30am,CAD,Building Permits m/m,Medium,21.4%,4.5%,-7.3%,2007-07-05 07:30:00
2007-07-05,7:30am,EUR,ECB Press Conference,High,,,,2007-07-05 07:30:00
2007-07-05,7:30am,USD,Unemployment Claims,Medium,318K,315K,316K,2007-07-05 07:30:00
2007-07-05,9:00am,CAD,Ivey PMI,High,67.4,61.5,62.7,2007-07-05 09:00:00
2007-07-05,9:00am,USD,ISM Services PMI,High,60.7,58.1,59.7,2007-07-05 09:00:00
2007-07-05,9:30am,USD,Crude Oil Inventories,Non-economic,3.2M,-0.2M,1.6M,2007-07-05 09:30:00
2007-07-05,6:30pm,AUD,AIG Construction Index,Non-economic,51.3,,45.1,2007-07-05 18:30:00
2007-07-06,12:45am,CHF,Unemployment Rate,Non-economic,2.7%,2.7%,2.7%,2007-07-06 00:45:00
2007-07-06,1:30am,EUR,French Gov Budget Balance,Non-economic,-49.6B,,-42.5B,2007-07-06 01:30:00
2007-07-06,1:45am,EUR,French Trade Balance,Non-economic,-3.0B,-2.8B,-2.5B,2007-07-06 01:45:00
2007-07-06,3:30am,GBP,Manufacturing Production m/m,High,0.4%,0.3%,0.3%,2007-07-06 03:30:00
2007-07-06,3:30am,GBP,Industrial Production m/m,Non-economic,0.6%,0.3%,0.3%,2007-07-06 03:30:00
2007-07-06,5:00am,EUR,German Factory Orders m/m,Medium,3.2%,0.3%,-1.6%,2007-07-06 05:00:00
2007-07-06,6:00am,CAD,Employment Change,High,34.8K,17.5K,9.3K,2007-07-06 06:00:00
2007-07-06,6:00am,CAD,Unemployment Rate,High,6.1%,6.1%,6.1%,2007-07-06 06:00:00
2007-07-06,7:30am,USD,Non-Farm Employment Change,High,132K,125K,190K,2007-07-06 07:30:00
2007-07-06,7:30am,USD,Unemployment Rate,High,4.5%,4.5%,4.5%,2007-07-06 07:30:00
2007-07-06,7:30am,USD,Average Hourly Earnings m/m,Medium,0.3%,0.4%,0.4%,2007-07-06 07:30:00
2007-07-06,9:30am,USD,Natural Gas Storage,Non-economic,78B,82B,99B,2007-07-06 09:30:00
2007-07-06,6:01pm,GBP,NIESR GDP Estimate,Non-economic,0.7%,,0.8%,2007-07-06 18:01:00
2007-07-08,6:50pm,JPY,Core Machinery Orders m/m,Medium,5.9%,1.8%,2.2%,2007-07-08 18:50:00
2007-07-08,6:50pm,JPY,Bank Lending y/y,Non-economic,0.7%,,0.9%,2007-07-08 18:50:00
2007-07-08,6:50pm,JPY,M2 Money Stock y/y,Non-economic,1.8%,1.4%,1.4%,2007-07-08 18:50:00
2007-07-08,8:30pm,AUD,ANZ Job Advertisements m/m,Medium,-0.8%,,10.3%,2007-07-08 20:30:00
2007-07-09,12:00am,JPY,Economy Watchers Sentiment,Non-economic,46.0,47.8,46.8,2007-07-09 00:00:00
2007-07-09,1:00am,EUR,German Trade Balance,Non-economic,17.6B,16.0B,15.8B,2007-07-09 01:00:00
2007-07-09,All Day,EUR,Eurogroup Meetings,Non-economic,,,,2007-07-09 00:00:00
2007-07-09,3:30am,EUR,Sentix Investor Confidence,Non-economic,34.7,44.3,42.0,2007-07-09 03:30:00
2007-07-09,3:30am,GBP,PPI Input m/m,High,0.6%,1.0%,1.4%,2007-07-09 03:30:00
2007-07-09,3:30am,GBP,PPI Output m/m,Non-economic,0.2%,0.3%,0.4%,2007-07-09 03:30:00
2007-07-09,5:00am,EUR,German Industrial Production m/m,Medium,1.9%,1.8%,-2.1%,2007-07-09 05:00:00
2007-07-09,6:30am,GBP,MPC Member Blanchflower Speaks,Non-economic,,,,2007-07-09 06:30:00
2007-07-09,6:30am,USD,NFIB Small Business Index,Non-economic,96.0,,97.2,2007-07-09 06:30:00
2007-07-09,2:00pm,USD,Consumer Credit m/m,Non-economic,12.9B,6.4B,2.3B,2007-07-09 14:00:00
2007-07-09,5:00pm,NZD,NZIER Business Confidence,High,-37,,-15,2007-07-09 17:00:00
2007-07-09,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,3.0%,,1.8%,2007-07-09 18:01:00
2007-07-09,8:30pm,AUD,Home Loans m/m,Medium,0.1%,0.7%,2.1%,2007-07-09 20:30:00
2007-07-09,8:30pm,AUD,NAB Business Confidence,Non-economic,15,,15,2007-07-09 20:30:00
2007-07-09,9:50pm,CNY,USD-Denominated Trade Balance,High,26.9B,23.8B,22.5B,2007-07-09 21:50:00
2007-07-10,1:00am,EUR,German WPI m/m,Non-economic,0.1%,0.3%,0.3%,2007-07-10 01:00:00
2007-07-10,1:00am,JPY,Prelim Machine Tool Orders y/y,Non-economic,2.8%,,5.7%,2007-07-10 01:00:00
2007-07-10,1:45am,EUR,French Industrial Production m/m,Medium,0.4%,0.7%,-1.0%,2007-07-10 01:45:00
2007-07-10,3:00am,EUR,Italian Industrial Production m/m,Non-economic,0.9%,1.0%,-0.5%,2007-07-10 03:00:00
2007-07-10,All Day,EUR,ECOFIN Meetings,Non-economic,,,,2007-07-10 00:00:00
2007-07-10,3:30am,GBP,Goods Trade Balance,High,-6.3B,-6.6B,-6.9B,2007-07-10 03:30:00
2007-07-10,7:15am,CAD,Housing Starts,High,226K,214K,235K,2007-07-10 07:15:00
2007-07-10,8:00am,CAD,BOC Rate Statement,High,,,,2007-07-10 08:00:00
2007-07-10,8:00am,CAD,Overnight Rate,High,4.50%,4.50%,4.25%,2007-07-10 08:00:00
2007-07-10,9:00am,USD,Final Wholesale Inventories m/m,Non-economic,0.5%,0.4%,0.3%,2007-07-10 09:00:00
2007-07-10,9:00am,USD,JOLTS Job Openings,Non-economic,4.16M,,4.17M,2007-07-10 09:00:00
2007-07-10,12:00pm,GBP,MPC Member Sentance Speaks,Medium,,,,2007-07-10 12:00:00
2007-07-10,12:00pm,USD,Fed Chairman Bernanke Speaks,High,,,,2007-07-10 12:00:00
2007-07-10,6:50pm,JPY,Current Account,Non-economic,2.23T,1.99T,2.28T,2007-07-10 18:50:00
2007-07-10,6:50pm,JPY,PPI y/y,Non-economic,2.3%,2.2%,2.2%,2007-07-10 18:50:00
2007-07-10,7:30pm,AUD,Westpac Consumer Sentiment,Non-economic,-0.6%,,-2.0%,2007-07-10 19:30:00
2007-07-11,12:00am,JPY,Consumer Confidence,Non-economic,45.0,47.5,47.3,2007-07-11 00:00:00
2007-07-11,8:00am,EUR,ECB President Trichet Speaks,Medium,,,,2007-07-11 08:00:00
2007-07-11,9:30am,USD,Crude Oil Inventories,Non-economic,-1.5M,0.0M,3.2M,2007-07-11 09:30:00
2007-07-11,12:00pm,USD,FOMC Member Warsh Speaks,Medium,,,,2007-07-11 12:00:00
2007-07-11,6:01pm,GBP,RICS House Price Balance,Medium,11%,21%,23%,2007-07-11 18:01:00
2007-07-11,7:00pm,NZD,BusinessNZ Manufacturing Index,Non-economic,50.4,,55.6,2007-07-11 19:00:00
2007-07-11,7:30pm,AUD,MI Inflation Expectations,Non-economic,3.5%,,3.8%,2007-07-11 19:30:00
2007-07-11,8:30pm,AUD,Employment Change,High,2.5K,15.5K,43.3K,2007-07-11 20:30:00
2007-07-11,8:30pm,AUD,Unemployment Rate,Medium,4.3%,4.2%,4.2%,2007-07-11 20:30:00
2007-07-11,9:00pm,CNY,New Loans,Medium,452B,,247B,2007-07-11 21:00:00
2007-07-11,9:00pm,CNY,M2 Money Supply y/y,Non-economic,17.1%,16.8%,16.7%,2007-07-11 21:00:00
2007-07-11,9:30pm,CNY,Foreign Direct Investment ytd/y,Non-economic,12.2%,,9.9%,2007-07-11 21:30:00
2007-07-11,10:55pm,JPY,Overnight Call Rate,Medium,0.50%,0.50%,0.50%,2007-07-11 22:55:00
2007-07-11,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,-0.3%,-0.4%,-0.4%,2007-07-11 23:30:00
2007-07-12,1:00am,JPY,BOJ Monthly Report,Non-economic,,,,2007-07-12 01:00:00
2007-07-12,2:20am,JPY,BOJ Press Conference,High,,,,2007-07-12 02:20:00
2007-07-12,4:00am,EUR,ECB Monthly Bulletin,Medium,,,,2007-07-12 04:00:00
2007-07-12,4:00am,EUR,Industrial Production m/m,Medium,0.9%,1.0%,-0.7%,2007-07-12 04:00:00
2007-07-12,4:00am,EUR,Final GDP q/q,Non-economic,0.7%,0.6%,0.6%,2007-07-12 04:00:00
2007-07-12,7:30am,CAD,Trade Balance,High,5.9B,5.5B,5.9B,2007-07-12 07:30:00
2007-07-12,7:30am,CAD,NHPI m/m,Non-economic,1.1%,0.6%,0.8%,2007-07-12 07:30:00
2007-07-12,7:30am,USD,Trade Balance,High,-60.0B,-60.0B,-58.7B,2007-07-12 07:30:00
2007-07-12,7:30am,USD,Unemployment Claims,Non-economic,308K,315K,320K,2007-07-12 07:30:00
2007-07-12,7:35am,USD,FOMC Member Kroszner Speaks,Non-economic,,,,2007-07-12 07:35:00
2007-07-12,9:30am,CAD,BOC Monetary Policy Report,High,,,,2007-07-12 09:30:00
2007-07-12,9:30am,USD,Natural Gas Storage,Non-economic,106B,97B,78B,2007-07-12 09:30:00
2007-07-12,10:15am,CAD,BOC Press Conference,High,,,,2007-07-12 10:15:00
2007-07-12,1:00pm,USD,Federal Budget Balance,Medium,27.5B,27.4B,-67.7B,2007-07-12 13:00:00
